consommation_energie,classe_consommation_energie,estimation_ges,classe_estimation_ges,annee_construction,surface_habitable,nombre_niveaux,surface_baies_orientees_nord,surface_baies_orientees_est_ouest,surface_baies_orientees_sud,surface_planchers_hauts_deperditifs,surface_planchers_bas_deperditifs,surface_parois_verticales_opaques_deperditives,longitude,latitude,tr001_modele_dpe_type_libelle,tr002_type_batiment_libelle
296.0,E,8.0,B,1947,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,47.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,166.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,72.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
388.0,F,31.0,D,1947,117.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
467.0,G,120.0,G,1948,77.33,2.0,0.0,1.63,1.27,45.2,40.1,110.05,,,Vente,Maison
186.0,D,2.0,A,1948,77.33,2.0,0.0,2.44,1.27,45.2,40.1,110.05,,,Vente,Maison
255.38,E,14.03,C,1950,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.853874,44.725272,Vente,Appartement
0.0,N,0.0,N,1947,40.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1948,69.48,,,,,,,,,,Vente,Maison
327.0,E,22.0,D,1983,182.39,2.0,0.53,13.6,12.23,62.35,108.22,168.31,,,Vente,Maison
0.0,N,0.0,N,1947,93.66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.727256,44.752929,Vente,Maison
124.66,C,34.16,D,2006,43.48,,,,,,,,3.493279,44.518678,Vente,Appartement
276.73,E,10.9,B,1988,17.25,,,,,,,,3.500003,44.517716,Location,Appartement
314.0,E,91.0,G,1948,257.04,2.0,0.0,39.71,10.58,274.0,260.41,266.67,,,Vente,Maison
0.0,N,0.0,N,1947,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274903,44.801924,Vente,Appartement
0.0,N,0.0,N,1947,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274903,44.801924,Vente,Appartement
181.0,D,35.0,D,1947,128.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Maison
0.0,N,0.0,N,1947,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,64.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
57.19,B,3.14,A,2021,144.32,,,,,,,,3.554132,44.536786,Neuf,Maison
0.0,N,0.0,N,1947,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,57.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497165,44.51689,Vente,Appartement
0.0,N,0.0,N,1947,223.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
60.65,B,3.38,A,2021,104.1,,,,,,,,,,Neuf,Maison
65.78,B,3.81,A,2021,118.6,,,,,,,,,,Neuf,Maison
227.95,D,10.3,B,2005,62.04,,,,,,,,3.28785,44.558045,Location,Appartement
331.01,F,10.78,B,1947,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171768,44.47849,Vente,Maison
0.0,N,0.0,N,1947,57.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,138.89,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3285861,50.8800594,Vente,Maison
204.22,D,55.96,E,1996,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255729,44.87398,Vente,Maison
314.0,E,4.0,A,1975,64.8,2.0,0.47,9.63,1.67,39.6,36.0,156.32,,,Vente,Appartement
0.0,N,0.0,N,1947,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.699746,44.31449,Vente,Maison
238.25,E,3.31,A,2003,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267886,44.521312,Vente,Maison
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267886,44.521312,Vente,Appartement
394.0,F,23.0,D,1983,37.0,1.0,2.28,0.0,4.86,37.0,37.0,58.45,,,Vente,Maison
59.59,B,3.36,A,2021,105.65,,,,,,,,,,Neuf,Maison
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267886,44.521312,Vente,Appartement
0.0,N,0.0,N,1947,141.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
207.82,D,47.83,E,1900,72.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.498609,44.519574,Vente,Appartement
268.75,E,8.75,B,1947,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499823,44.517769,Location,Appartement
0.0,N,0.0,N,1947,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
287.14,E,61.44,F,1997,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54247,44.535535,Vente,Maison
229.0,D,7.0,B,1947,57.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1900,45.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931761,44.441328,Location,Appartement
329.63,E,98.89,G,1955,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.591178,44.326252,Vente,Maison
256.15,E,11.74,C,1972,134.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289878,44.554349,Vente,Appartement
279.71,E,13.61,C,1997,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289409,44.560733,Vente,Maison
0.0,N,0.0,N,1947,65.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432145,45.6127096,Location,Appartement
0.0,N,0.0,N,1947,48.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432145,45.6127096,Location,Appartement
0.0,N,0.0,N,1947,19.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432145,45.6127096,Location,Appartement
0.0,N,0.0,N,1947,72.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506435,44.523732,Vente,Maison
371.0,F,12.0,C,1947,71.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
82.06,B,2.71,A,2021,76.2,,,,,,,,,,Neuf,Maison
87.82,B,2.92,A,2021,94.9,,,,,,,,3.557082,44.458138,Neuf,Maison
0.0,N,0.0,N,1947,94.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Maison
430.0,F,24.0,D,1974,30.86,1.0,1.14,0.0,5.94,30.86,30.86,52.8,,,Vente,Appartement
0.0,N,0.0,N,1947,71.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
222.0,D,12.0,C,1983,56.74,2.0,0.0,3.86,10.11,40.91,40.91,111.88,3.945943,44.247822,Vente,Maison
0.0,N,0.0,N,1947,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
250.0,E,5.0,A,1947,138.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2883725,44.5416085,Vente,Maison
0.0,N,0.0,N,1947,55.93,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
165.65,D,25.13,D,1987,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.464376,44.478776,Vente,Maison
81.56,B,2.9,A,2021,122.81,,,,,,,,3.563191,44.499329,Neuf,Maison
253.16,E,15.35,C,1950,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
438.0,F,27.0,D,1978,116.3,2.0,9.13,1.62,1.62,84.4,87.6,149.77,,,Vente,Maison
561.0,G,168.0,G,1948,300.0,1.0,2.16,4.32,4.76,300.0,300.0,408.0,,,Location,Maison
474.0,G,122.0,G,1948,116.0,2.0,0.0,7.56,1.38,58.0,58.0,155.0,,,Location,Maison
95.0,C,3.0,A,2006,162.8,1.0,3.77,2.58,20.99,162.8,162.8,148.43,3.246989,44.878548,Vente,Maison
366.0,F,19.0,C,2006,35.2,1.0,0.0,2.73,0.0,32.0,35.2,80.21,3.246989,44.878548,Vente,Maison
149.0,C,2.0,A,2006,100.0,1.0,2.4,10.5,5.73,100.0,100.0,131.22,,,Location,Maison
0.0,N,0.0,N,1947,63.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
60.7,B,2.93,A,2021,88.24,,,,,,,,3.557005,44.458646,Neuf,Maison
47.98,A,2.5,A,2021,108.24,,,,,,,,3.497469,44.479019,Neuf,Maison
338.0,F,11.0,C,1947,55.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
213.0,D,5.0,A,1947,134.91,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
156.0,D,42.0,E,2001,82.0,1.0,14.71,0.0,0.0,82.0,82.0,107.7,,,Vente,Appartement
242.62,E,72.79,F,1977,220.0,,,,,,,,3.506897,44.516858,Vente,Maison
148.0,C,3.0,A,2006,162.03,2.0,2.34,1.86,15.75,83.0,91.14,154.22,,,Vente,Maison
203.81,D,61.14,F,1965,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271639,44.808083,Location,Appartement
177.94,D,53.38,E,1965,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271639,44.808083,Location,Appartement
0.0,N,0.0,N,1947,47.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
180.13,D,10.63,B,2008,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468923,44.532003,Vente,Maison
270.35,E,61.39,F,1974,116.0,,,,,,,,3.500963,44.517779,Location,Maison
122.0,C,36.0,E,1989,180.0,2.0,2.25,12.47,13.63,119.66,122.0,159.41,3.198152,44.43418,Vente,Maison
312.0,E,71.0,F,1948,165.0,2.0,7.7,20.76,3.47,106.0,106.0,271.69,,,Vente,Maison
603.0,G,19.0,C,1947,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.344169,44.466424,Location,Maison
220.0,D,2.0,A,1947,52.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17311,44.404357,Location,Maison
0.0,N,0.0,N,1947,41.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196952,44.43584,Vente,Maison
0.0,N,0.0,N,1947,30.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
122.8,C,36.84,E,1982,122.93,,,,,,,,3.513094,44.522166,Vente,Maison
0.0,N,0.0,N,1947,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196848,44.43296,Vente,Appartement
417.06,F,8.1,B,1947,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
303.67,E,91.1,G,1947,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,61.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
568.0,G,11.0,C,1947,37.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,78.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.246868,44.879036,Vente,Maison
187.0,D,4.0,A,1947,158.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
237.0,E,54.0,E,1947,69.49,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
325.0,E,12.0,C,1989,102.6,2.0,6.56,6.3,0.0,80.67,80.67,140.89,,,Vente,Maison
0.0,N,0.0,N,1900,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947675,44.250916,Location,Maison
144.0,C,1.0,A,1947,139.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
361.88,F,108.56,G,1960,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549985,44.537425,Vente,Maison
422.16,F,94.73,G,1953,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
52.56,B,2.33,A,2021,87.91,,,,,,,,3.410773,44.50072,Neuf,Maison
227.0,D,54.0,E,1983,111.2,2.0,0.0,18.19,0.0,59.3,65.72,155.35,,,Vente,Maison
459.0,G,135.0,G,1948,128.88,1.0,0.0,4.32,6.54,128.88,128.88,161.7,,,Vente,Maison
0.0,N,0.0,N,1948,23.6,1.0,0.0,3.08,0.0,23.6,23.6,38.98,,,Vente,Appartement
204.0,D,35.0,D,1947,123.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,74.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
54.0,B,1.0,A,1,70.24,1.0,0.0,0.0,0.0,71.65,71.65,77.04,3.339367,44.46439,Neuf,Maison
264.0,E,11.0,C,1975,119.08,2.0,0.0,17.77,3.86,77.72,77.72,171.24,,,Vente,Appartement
328.0,E,81.0,G,1948,150.0,2.0,2.15,11.54,16.06,109.0,112.0,186.0,3.187638,44.4525,Vente,Maison
226.0,D,32.0,D,1947,120.0,1.0,3.63,0.0,3.63,112.0,50.0,210.0,,,Vente,Maison
0.0,N,0.0,N,1947,122.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
557.95,G,18.17,C,1947,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34312,44.465333,Vente,Maison
0.0,N,0.0,N,1947,103.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
306.0,E,13.0,C,1983,66.95,2.0,0.29,4.29,5.92,67.3,71.97,99.15,,,Vente,Appartement
270.41,E,61.61,F,1978,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.531206,44.529726,Vente,Maison
326.0,E,10.0,B,1947,126.59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.548544,44.538408,Vente,Maison
214.1,D,58.66,F,1998,73.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.281611,44.808706,Vente,Maison
0.0,N,0.0,N,1947,91.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
42.29,A,1.99,A,2021,131.3,,,,,,,,3.294391,44.563458,Neuf,Maison
0.0,N,0.0,N,1947,81.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260574,44.919047,Vente,Maison
186.24,D,43.3,E,1947,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.342671,44.467464,Vente,Maison
128.34,C,35.16,D,2000,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.510552,44.517579,Vente,Appartement
168.66,D,41.22,E,2020,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500997,44.424795,Location,Maison
315.35,E,15.87,C,2006,47.55,,,,,,,,3.467864,44.531147,Vente,Appartement
236.0,E,41.0,E,1,49.7,1.0,4.0,2.06,5.06,49.7,49.7,77.9,,,Vente,Appartement
0.0,N,0.0,N,1947,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59527,44.433343,Vente,Maison
0.0,N,0.0,N,1947,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.494555,44.518069,Vente,Maison
0.0,N,0.0,N,1947,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
227.0,D,7.0,B,1947,91.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
371.0,F,9.0,B,1947,78.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,59.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
203.37,D,50.05,E,1997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.194863,44.442704,Vente,Maison
250.58,E,8.16,B,1947,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290212,44.552954,Location,Appartement
216.05,D,50.34,E,1947,64.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.242377,44.539848,Location,Maison
174.85,D,2.27,A,1950,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719363,44.815718,Vente,Maison
492.97,G,28.92,D,1974,58.38,,,,,,,,3.495091,44.517986,Location,Appartement
202.52,D,3.44,A,1947,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497404,44.518831,Vente,Maison
246.89,E,3.39,A,1950,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.496953,44.518957,Vente,Appartement
0.0,N,0.0,N,1947,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285651,44.7232,Vente,Maison
480.0,G,26.0,D,1978,29.24,1.0,2.49,0.0,0.71,60.15,39.4,42.86,,,Location,Appartement
318.0,E,17.0,C,1978,70.82,1.0,7.56,0.0,3.67,70.82,70.82,91.03,,,Location,Appartement
318.0,E,17.0,C,1978,70.82,1.0,7.56,0.0,3.67,70.82,70.82,91.03,,,Location,Appartement
467.0,G,26.0,D,1978,39.14,1.0,7.16,0.0,0.4,39.14,39.14,81.52,,,Location,Appartement
460.0,G,25.0,D,1978,39.14,1.0,7.16,0.0,0.4,39.14,39.14,81.52,,,Location,Appartement
0.0,N,0.0,N,1900,135.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,114.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
350.0,F,6.0,B,1947,66.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
223.0,D,7.0,B,1947,74.95,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
125.7,C,5.11,A,1974,52.5,,,,,,,,3.258525,44.518434,Vente,Maison
131.27,C,5.0,A,1974,35.0,,,,,,,,3.258525,44.518434,Vente,Maison
117.34,C,4.03,A,1974,35.0,,,,,,,,3.258525,44.518434,Vente,Maison
126.85,C,4.69,A,1974,35.0,,,,,,,,3.258525,44.518434,Vente,Maison
303.24,E,4.19,A,2002,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.183288,44.524572,Vente,Maison
518.48,G,6.85,B,1950,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719363,44.815718,Vente,Maison
0.0,N,0.0,N,1947,69.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500177,44.517945,Vente,Appartement
700.0,G,39.0,E,1975,176.7,2.0,8.5,26.96,0.0,88.5,88.17,175.0,,,Vente,Maison
76.52,B,2.53,A,2021,89.3,,,,,,,,3.39039,44.499503,Neuf,Maison
0.0,N,0.0,N,1947,30.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49986,44.517115,Vente,Appartement
0.0,N,0.0,N,1947,27.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49986,44.517115,Vente,Appartement
228.37,D,4.22,A,1947,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.047413,44.661912,Location,Maison
184.0,D,55.0,E,1947,135.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.355598,44.68955,Location,Maison
317.0,E,7.0,B,1947,120.07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.699976,44.374227,Vente,Maison
437.46,F,26.58,D,1997,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216394,44.43032,Location,Appartement
238.0,E,51.0,E,1947,91.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
225.15,D,67.54,F,1997,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.199489,44.438674,Location,Appartement
243.0,E,72.0,F,1975,149.17,1.0,1.46,11.77,6.84,78.09,78.97,181.34,,,Vente,Maison
318.0,E,5.0,A,1947,95.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,58.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
63.03,B,0.2,A,2006,160.0,,,,,,,,3.490956,44.524486,Vente,Maison
57.62,B,0.0,A,2006,160.0,,,,,,,,3.490956,44.524486,Vente,Maison
310.0,E,19.0,C,1975,223.3,3.0,12.03,1.54,11.6,120.0,120.74,240.25,,,Vente,Maison
0.0,N,0.0,N,1947,114.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,133.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
141.0,C,38.0,E,2001,93.2,1.0,0.0,11.02,4.29,93.2,93.2,106.65,,,Vente,Maison
0.0,N,0.0,N,1947,79.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
93.02,C,3.57,A,2010,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.485094,44.633511,Vente,Maison
0.0,N,0.0,N,1947,89.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
248.07,E,74.42,F,1997,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503893,44.525563,Location,Maison
311.0,E,15.0,C,1989,151.1,2.0,1.92,8.34,5.45,109.17,112.17,175.12,,,Vente,Maison
463.0,G,15.0,C,1947,30.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
529.0,G,158.0,G,1948,120.1,2.0,1.09,4.02,14.7,88.38,71.13,199.62,3.747487,44.361759,Vente,Maison
0.0,N,0.0,N,1947,118.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Maison
0.0,N,0.0,N,1947,195.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.896329,44.627997,Vente,Maison
0.0,N,0.0,N,1947,469.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919801,44.620026,Vente,Maison
0.0,N,0.0,N,1947,85.8,2.0,,,,,,,3.897664,44.451398,Vente,Maison
194.0,D,9.0,B,1948,110.0,2.0,0.47,14.15,0.81,53.0,53.0,142.5,3.926389,44.248741,Vente,Maison
261.0,E,58.0,F,1948,110.0,2.0,0.47,14.15,0.81,53.0,53.0,142.5,3.926389,44.248741,Vente,Maison
255.0,E,76.0,F,1947,117.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.344866,44.464397,Vente,Maison
128.07,C,35.09,D,2005,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471428,44.526998,Vente,Maison
367.47,F,33.34,D,1997,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.430547,44.174364,Vente,Maison
178.0,D,53.0,E,1947,111.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
470.0,G,15.0,C,1947,30.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
448.0,F,14.0,C,1947,78.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
162.0,D,2.0,A,2006,128.6,1.0,2.0,8.37,9.74,82.0,79.5,161.62,,,Vente,Maison
170.0,D,3.0,A,2001,111.98,2.0,7.68,0.0,4.25,124.4,124.4,108.76,,,Vente,Maison
0.0,N,0.0,N,1947,91.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
243.0,E,71.0,F,1978,181.2,3.0,10.76,0.0,11.38,60.0,63.0,187.5,,,Vente,Maison
171.66,D,35.64,D,2000,203.5,,,,,,,,3.506416,44.525868,Vente,Maison
230.29,D,50.39,E,1974,112.4,,,,,,,,3.449326,44.529121,Vente,Maison
204.66,D,9.05,B,2011,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.498893,44.519471,Vente,Appartement
0.0,N,0.0,N,1947,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735681,44.486583,Vente,Maison
265.0,E,48.0,E,1983,96.96,2.0,6.25,0.0,5.68,88.8,88.8,164.63,3.655158,44.24014,Vente,Maison
369.0,F,18.0,C,1983,114.2,1.0,2.81,8.96,4.74,91.2,88.2,170.5,,,Vente,Maison
0.0,N,0.0,N,1948,397.63,,,,,,,,3.289454,44.550661,Vente,Maison
248.45,E,74.54,F,1974,129.16,,,,,,,,3.500733,44.524764,Vente,Maison
393.0,F,21.0,D,1948,50.78,1.0,0.0,8.23,0.35,50.78,50.78,76.1,3.277692,44.572166,Location,Appartement
311.0,E,12.0,C,1994,154.48,2.0,4.21,6.51,10.99,76.0,102.0,192.5,,,Location,Maison
0.0,N,0.0,N,1947,110.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
439.0,F,27.0,D,1983,106.24,2.0,0.0,11.63,0.54,101.9,92.76,130.0,,,Vente,Maison
0.0,N,0.0,N,1947,63.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177378,44.306547,Vente,Maison
340.0,F,5.0,A,1947,263.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284595,44.722392,Vente,Maison
0.0,N,0.0,N,1947,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28955,44.553897,Vente,Maison
367.29,F,6.16,B,1930,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.252724,44.513136,Vente,Maison
208.47,D,10.98,B,1997,106.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,46.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
235.69,E,7.67,B,1947,73.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291456,44.554024,Location,Appartement
232.72,E,7.58,B,1947,51.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291456,44.554024,Location,Appartement
836.0,G,34.0,D,1975,26.06,1.0,0.52,1.66,1.66,26.0,26.06,53.45,,,Vente,Maison
435.64,F,130.69,G,1950,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
134.35,C,1.75,A,1950,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
280.0,E,66.0,F,1983,141.01,2.0,0.0,11.85,5.74,67.0,82.0,220.4,,,Vente,Maison
269.0,E,8.0,B,1947,75.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
411.5,F,39.84,E,2001,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
480.47,G,28.61,D,2001,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
164.36,D,2.14,A,2002,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
208.34,D,11.71,C,1991,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284547,44.546967,Vente,Maison
